price,type,bedrooms,bathrooms,payment_method,down_payment,size_sqm,down_payment_ratio,year,month,area,city,governorate
21594000.0,apartment,4.0,4.0,cash,2159400.0,176.0,0.1,2025,May,June,Ras Al Hekma,North Coast
6350000.0,apartment,2.0,3.0,cash,635000.0,140.0,0.1,2025,August,Palm Hills New Cairo,5Th Settlement Compounds,The 5Th Settlement
12000000.0,apartment,3.0,1.0,cash,1200000.0,67.0,0.1,2025,September,Mangroovy Residence,Al Gouna,Hurghada
12000000.0,apartment,3.0,3.0,cash,1200000.0,172.0,0.1,2025,August,Palm Hills New Cairo,5Th Settlement Compounds,The 5Th Settlement
7600000.0,apartment,3.0,3.0,cash,760000.0,175.0,0.1,2025,August,Madinaty,Cairo,Unknown
4076780.0,apartment,1.0,1.0,cash,407678.0,84.0,0.1,2025,August,O West,6 October Compounds,6 October City
10200000.0,villa,4.0,4.0,cash,1020000.0,700.0,0.1,2025,September,Villette,5Th Settlement Compounds,The 5Th Settlement
2000000.0,apartment,3.0,1.0,cash,200000.0,64.0,0.1,2025,September,Taj City,5Th Settlement Compounds,The 5Th Settlement
9300000.0,apartment,3.0,4.0,cash,930000.0,205.0,0.1,2025,August,Palm Hills New Cairo,5Th Settlement Compounds,The 5Th Settlement
13500000.0,apartment,3.0,2.0,cash,1350000.0,110.0,0.1,2025,August,West Gulf,Al Gouna,Hurghada
14000000.0,villa,4.0,4.0,cash,1400000.0,245.0,0.1,2025,August,Sodic East,6Th District,New Heliopolis
18000000.0,apartment,1.0,2.0,cash,1800000.0,172.0,0.1,2025,September,Forty West,Sheikh Zayed Compounds,Sheikh Zayed City
6000000.0,apartment,1.0,1.0,cash,600000.0,81.0,0.1,2025,July,Hyde Park,5Th Settlement Compounds,The 5Th Settlement
17400000.0,apartment,2.0,2.0,cash,1740000.0,145.0,0.1,2025,August,Cairo Festival City,North Investors Area,New Cairo City
2500000.0,land,3.0,3.0,cash,250000.0,475.0,0.1,2025,August,Beit Alwatan,6 October Compounds,6 October City
4068200.0,apartment,3.0,2.0,cash,406820.0,199.0,0.1,2025,August,Mountain View Hyde Park,5Th Settlement Compounds,The 5Th Settlement
16500000.0,apartment,3.0,3.0,cash,1650000.0,160.0,0.1,2025,August,Villette,5Th Settlement Compounds,The 5Th Settlement
21000000.0,villa,4.0,4.0,cash,2100000.0,210.0,0.1,2025,July,Mountain View,Ras Al Hekma,North Coast
23500000.0,apartment,3.0,3.0,cash,2350000.0,230.0,0.1,2025,August,The Water Way,North Investors Area,New Cairo City
1450000.0,land,3.0,3.0,cash,80000.0,600.0,0.1,2025,August,Beit Alwatan,6 October Compounds,6 October City
70000000.0,villa,3.0,5.0,cash,7000000.0,380.0,0.1,2025,August,Cairo Festival City,North Investors Area,New Cairo City
34000000.0,villa,3.0,6.0,cash,3400000.0,522.0,0.1,2025,September,Palm Hills Palm Valley,26Th Of July Corridor,6 October City
4800000.0,apartment,3.0,2.0,cash,480000.0,160.0,0.1,2025,August,Taj City,5Th Settlement Compounds,The 5Th Settlement
51000000.0,villa,3.0,4.0,cash,5100000.0,320.0,0.1,2025,September,Hacienda White,Sidi Abdel Rahman,North Coast
21000000.0,chalet,2.0,2.0,cash,2100000.0,130.0,0.1,2025,August,Marassi,Sidi Abdel Rahman,North Coast
12500000.0,apartment,2.0,2.0,cash,1250000.0,131.0,0.1,2025,August,Villette,5Th Settlement Compounds,The 5Th Settlement
4350000.0,apartment,3.0,3.0,cash,435000.0,160.0,0.1,2025,August,L'Avenir,Mostakbal City Compounds,Mostakbal City - Future City
40000000.0,villa,3.0,4.0,cash,4000000.0,350.0,0.1,2025,August,New Giza,Cairo Alexandria Desert Road,6 October City
5400000.0,apartment,3.0,3.0,cash,540000.0,165.0,0.1,2025,August,Al Khamayel City,Sheikh Zayed Compounds,Sheikh Zayed City
9741571.0,apartment,2.0,3.0,cash,974157.1000000001,126.0,0.1,2025,August,District 5,5Th Settlement Compounds,The 5Th Settlement
9700000.0,apartment,2.0,3.0,cash,970000.0,165.0,0.1,2025,September,90 Avenue,South Investors Area,New Cairo City
6500000.0,apartment,3.0,3.0,cash,650000.0,165.0,0.1,2025,September,Mountain View Icity,5Th Settlement Compounds,The 5Th Settlement
5350000.0,chalet,3.0,2.0,cash,535000.0,120.0,0.1,2025,August,Stella Heights,Al Alamein,North Coast
6450000.0,apartment,3.0,3.0,cash,645000.0,220.0,0.1,2025,August,El Gazaer St.,Mohandessin,Giza
10200000.0,chalet,3.0,3.0,cash,1020000.0,175.0,0.1,2025,August,June,Ras Al Hekma,North Coast
1450000.0,chalet,3.0,1.0,cash,105060.0,45.0,0.1,2025,August,New Alamein City,Al Alamein,North Coast
4000000.0,apartment,3.0,3.0,cash,400000.0,175.0,0.1,2025,August,West Leaves,1St District,6 October City
10200000.0,villa,3.0,5.0,cash,1020000.0,445.0,0.1,2025,August,Seashell,Sidi Abdel Rahman,North Coast
6800000.0,chalet,2.0,1.0,cash,680000.0,106.0,0.1,2025,August,Amwaj,Sidi Abdel Rahman,North Coast
48000000.0,villa,3.0,4.0,cash,4800000.0,265.0,0.1,2025,September,Allegria,Sheikh Zayed Compounds,Sheikh Zayed City
11500000.0,chalet,3.0,2.0,cash,1150000.0,125.0,0.1,2025,August,Fouka Bay,Qesm Marsa Matrouh,North Coast
10200000.0,villa,3.0,4.0,cash,1020000.0,319.0,0.1,2025,August,Madinaty,Cairo,Unknown
17000000.0,villa,3.0,3.0,cash,1700000.0,144.0,0.1,2025,August,June,Ras Al Hekma,North Coast
23000000.0,villa,5.0,4.0,cash,2300000.0,360.0,0.1,2025,August,El Patio Oro,5Th Settlement Compounds,The 5Th Settlement
5000000.0,villa,3.0,3.0,cash,500000.0,212.0,0.1,2025,August,Px Palm Hills,6 October Compounds,6 October City
4500000.0,apartment,3.0,3.0,cash,450000.0,198.0,0.1,2025,September,Brix,Cairo Alexandria Desert Road,6 October City
5500000.0,apartment,3.0,2.0,cash,550000.0,165.0,0.1,2025,September,West Arabella,5Th Settlement Compounds,The 5Th Settlement
3444000.0,apartment,3.0,1.0,cash,344400.0,65.0,0.1,2025,August,Madinaty,Cairo,Unknown
7450000.0,apartment,3.0,3.0,cash,745000.0,155.0,0.1,2025,September,Mountain View Icity October,6 October Compounds,6 October City
19000000.0,chalet,3.0,3.0,cash,1900000.0,250.0,0.1,2025,August,Seashell,Sidi Abdel Rahman,North Coast
5000000.0,apartment,3.0,3.0,cash,500000.0,149.0,0.1,2025,August,Village West,Sheikh Zayed Compounds,Sheikh Zayed City
3700000.0,apartment,2.0,2.0,cash,370000.0,95.0,0.1,2025,August,Madinaty,Cairo,Unknown
10000000.0,apartment,4.0,3.0,cash,1000000.0,325.0,0.1,2025,September,Doctor Mohamed Youssef St.,El Banafseg 7,El Banafseg
8500000.0,apartment,2.0,2.0,cash,850000.0,128.0,0.1,2025,September,El Patio Oro,5Th Settlement Compounds,The 5Th Settlement
5500000.0,apartment,2.0,1.0,cash,550000.0,96.0,0.1,2025,August,Madinaty,Cairo,Unknown
38000000.0,villa,3.0,3.0,cash,3800000.0,277.0,0.1,2025,August,Marassi,Sidi Abdel Rahman,North Coast
1550000.0,apartment,3.0,3.0,cash,155000.0,175.0,0.1,2025,August,Al Lebeny Axis,El Mariouteya,Faisal
7644000.0,apartment,1.0,1.0,cash,764400.0,91.0,0.1,2025,August,The View,Sheraton Rd,Hurghada
13400000.0,chalet,3.0,3.0,cash,1340000.0,180.0,0.1,2025,August,Amwaj,Sidi Abdel Rahman,North Coast
10500000.0,chalet,2.0,2.0,cash,1050000.0,155.0,0.1,2025,August,La Vista 7,La Vista,Al Ain Al Sokhna
15000000.0,apartment,3.0,3.0,cash,1500000.0,210.0,0.1,2025,August,Lake View Residence,5Th Settlement Compounds,The 5Th Settlement
13500000.0,chalet,2.0,2.0,cash,1350000.0,127.0,0.1,2025,August,Fouka Bay,Qesm Marsa Matrouh,North Coast
25000000.0,villa,3.0,4.0,cash,2500000.0,400.0,0.1,2025,September,La Rosa,5Th Settlement Compounds,The 5Th Settlement
40000000.0,villa,3.0,6.0,cash,4000000.0,485.0,0.1,2025,August,Almaza Bay,Qesm Marsa Matrouh,North Coast
7000000.0,apartment,3.0,3.0,cash,700000.0,240.0,0.1,2025,August,Doctor Al Sabongy St.,Saba Basha,Hay Sharq
6000000.0,chalet,5.0,4.0,cash,600000.0,250.0,0.1,2025,July,Hand Villa,Porto Sokhna,Al Ain Al Sokhna
15500000.0,apartment,4.0,2.0,cash,1550000.0,175.0,0.1,2025,August,New Giza,Cairo Alexandria Desert Road,6 October City
2250000.0,apartment,3.0,2.0,cash,225000.0,130.0,0.1,2025,July,Janna 2,Sheikh Zayed Compounds,Sheikh Zayed City
7000000.0,villa,3.0,4.0,cash,700000.0,375.0,0.1,2025,August,Al Burouj Compound,El Shorouk Compounds,Shorouk City
46500000.0,villa,4.0,5.0,cash,4650000.0,417.0,0.1,2025,August,Marassi,Sidi Abdel Rahman,North Coast
30000000.0,villa,3.0,4.0,cash,3000000.0,375.0,0.1,2025,September,New Giza,Cairo Alexandria Desert Road,6 October City
14000000.0,chalet,4.0,4.0,cash,1400000.0,150.0,0.1,2025,July,Amwaj,Sidi Abdel Rahman,North Coast
6000000.0,apartment,3.0,3.0,cash,600000.0,175.0,0.1,2025,August,Stone Residence,5Th Settlement Compounds,The 5Th Settlement
24000000.0,apartment,3.0,4.0,cash,2400000.0,263.0,0.1,2025,September,Eastown,5Th Settlement Compounds,The 5Th Settlement
6600000.0,apartment,3.0,3.0,cash,660000.0,157.0,0.1,2025,August,Hyde Park,5Th Settlement Compounds,The 5Th Settlement
7000000.0,chalet,2.0,2.0,cash,700000.0,153.0,0.1,2025,May,Telal Al Sokhna,Al Ain Al Sokhna,Suez
36000000.0,villa,3.0,5.0,cash,3600000.0,357.0,0.1,2025,August,Hacienda Bay,Sidi Abdel Rahman,North Coast
10200000.0,villa,3.0,6.0,cash,1020000.0,246.0,0.1,2025,September,Hacienda West,Ras Al Hekma,North Coast
31000000.0,villa,3.0,4.0,cash,3100000.0,340.0,0.1,2025,August,Stone Park,5Th Settlement Compounds,The 5Th Settlement
8750000.0,apartment,3.0,2.0,cash,875000.0,210.0,0.1,2025,September,El Yasmeen 2,El Yasmeen,New Cairo City
24000000.0,villa,3.0,3.0,cash,2400000.0,255.0,0.1,2025,September,Mountain View 1.1,5Th Settlement Compounds,The 5Th Settlement
4000000.0,villa,3.0,4.0,cash,400000.0,300.0,0.1,2025,July,Palm Hills New Cairo,5Th Settlement Compounds,The 5Th Settlement
9000000.0,villa,4.0,3.0,cash,900000.0,313.0,0.1,2025,August,Etapa,Sheikh Zayed Compounds,Sheikh Zayed City
4250000.0,apartment,3.0,3.0,cash,425000.0,164.0,0.1,2025,August,Sarai,Mostakbal City Compounds,Mostakbal City - Future City
32000000.0,villa,3.0,3.0,cash,3200000.0,100.0,0.1,2025,September,Mivida,5Th Settlement Compounds,The 5Th Settlement
15500000.0,apartment,3.0,3.0,cash,1550000.0,234.0,0.1,2025,September,Hyde Park,5Th Settlement Compounds,The 5Th Settlement
7350000.0,chalet,2.0,2.0,cash,735000.0,92.0,0.1,2025,September,Mountain View,Ras Al Hekma,North Coast
1450000.0,apartment,1.0,1.0,cash,100000.0,80.0,0.1,2025,August,Sarai,Mostakbal City Compounds,Mostakbal City - Future City
8000000.0,villa,3.0,4.0,cash,800000.0,302.0,0.1,2025,September,Dejoya Residence,New Zayed City,Sheikh Zayed City
3500000.0,apartment,3.0,3.0,cash,350000.0,182.0,0.1,2025,June,New Asyut,Asyut,Unknown
7800000.0,chalet,1.0,1.0,cash,780000.0,67.0,0.1,2025,September,Seashore,Ras Al Hekma,North Coast
42000000.0,villa,4.0,4.0,cash,4200000.0,380.0,0.1,2025,September,Palm Hills October,Cairo Alexandria Desert Road,6 October City
2150000.0,apartment,2.0,1.0,cash,215000.0,115.0,0.1,2025,August,Al Hadaba Al Wosta,Mokattam,Cairo
4430000.0,villa,3.0,4.0,cash,443000.0,215.0,0.1,2025,August,Badya Palm Hills,6 October Compounds,6 October City
4500000.0,apartment,3.0,2.0,cash,450000.0,130.0,0.1,2025,September,El Banafseg Apartment Buildings,El Banafseg,New Cairo City
35000000.0,villa,3.0,3.0,cash,3500000.0,78.12,0.1,2025,August,Royal City,Sheikh Zayed Compounds,Sheikh Zayed City
74240625.00000013,villa,3.0,6.0,cash,9000000.0,86.583,0.1,2025,August,Beit Al Bahr,Sidi Heneish,North Coast
20000000.0,villa,3.0,4.0,cash,2000000.0,398.0,0.1,2025,August,O West,6 October Compounds,6 October City
5450000.0,villa,3.0,4.0,cash,545000.0,230.0,0.1,2025,August,Tawny Hyde Park,6 October Compounds,6 October City
3000000.0,apartment,2.0,2.0,cash,300000.0,117.0,0.1,2025,September,Vye Sodic,New Zayed City,Sheikh Zayed City
16700000.0,apartment,2.0,2.0,cash,1670000.0,110.0,0.1,2025,August,Marassi,Sidi Abdel Rahman,North Coast
6500000.0,apartment,4.0,3.0,cash,650000.0,380.0,0.1,2025,August,Beit Al Watan,Sheikh Zayed Compounds,Sheikh Zayed City
13000000.0,chalet,3.0,2.0,cash,1300000.0,180.0,0.1,2025,September,La Vista 6,La Vista,Al Ain Al Sokhna
23000000.0,chalet,3.0,2.0,cash,2300000.0,130.0,0.1,2025,September,Almaza Bay,Qesm Marsa Matrouh,North Coast
25000000.0,villa,5.0,5.0,cash,2500000.0,258.0,0.1,2025,August,Direction White,Ras Al Hekma,North Coast
13450000.0,apartment,3.0,3.0,cash,1345000.0,198.0,0.1,2025,July,The Waterway View,90 Street,The 5Th Settlement
8850000.0,apartment,3.0,3.0,cash,885000.0,264.0,0.1,2025,August,Gleim Square,Glim,Hay Sharq
7500000.0,chalet,2.0,1.0,cash,750000.0,115.0,0.1,2025,August,Amwaj,Sidi Abdel Rahman,North Coast
23000000.0,villa,4.0,4.0,cash,2300000.0,407.0,0.1,2025,August,Les Rois,5Th Settlement Compounds,The 5Th Settlement
10000000.0,apartment,2.0,3.0,cash,1000000.0,208.0,0.1,2025,August,New Giza,Cairo Alexandria Desert Road,6 October City
3000000.0,villa,3.0,4.0,cash,300000.0,215.0,0.1,2025,August,Palm Hills Golf Extension,Al Wahat Road,6 October City
6000000.0,apartment,3.0,3.0,cash,600000.0,151.0,0.1,2025,August,Hills Of One,New Zayed City,Sheikh Zayed City
45200000.0,villa,3.0,3.0,cash,4520000.0,607.0,0.1,2025,August,Palm Hills New Cairo,5Th Settlement Compounds,The 5Th Settlement
11950000.0,apartment,3.0,2.0,cash,1195000.0,184.0,0.1,2025,September,Villette,5Th Settlement Compounds,The 5Th Settlement
13150000.0,apartment,3.0,3.0,cash,1315000.0,305.0,0.1,2025,September,Mountain View Hyde Park,5Th Settlement Compounds,The 5Th Settlement
7300000.0,chalet,2.0,2.0,cash,730000.0,92.0,0.1,2025,September,Mountain View,Ras Al Hekma,North Coast
2625000.0,apartment,3.0,3.0,cash,262500.0,175.0,0.1,2025,June,Neighborhood E,9Th District,6 October City
5500000.0,apartment,3.0,3.0,cash,550000.0,187.0,0.1,2025,September,Solana,New Zayed City,Sheikh Zayed City
15000000.0,villa,3.0,2.0,cash,1500000.0,215.0,0.1,2025,September,Kamaran,Al Gouna,Hurghada
4100007.0,apartment,3.0,3.0,cash,410000.7,150.0,0.1,2025,September,Al Burouj Compound,El Shorouk Compounds,Shorouk City
9000000.0,apartment,3.0,3.0,cash,900000.0,210.0,0.1,2025,August,Jayd Residence,5Th Settlement Compounds,The 5Th Settlement
7500000.0,chalet,2.0,2.0,cash,750000.0,120.0,0.1,2025,August,Marina 7,Marina,Al Alamein
37000000.0,villa,3.0,4.0,cash,3700000.0,540.0,0.1,2025,August,Al Patio 1,North Investors Area,New Cairo City
8000000.0,apartment,2.0,2.0,cash,800000.0,133.0,0.1,2025,June,Mountain View Hyde Park,5Th Settlement Compounds,The 5Th Settlement
38500000.0,villa,3.0,4.0,cash,3850000.0,320.0,0.1,2025,August,Mivida,5Th Settlement Compounds,The 5Th Settlement
33500000.0,villa,3.0,6.0,cash,3350000.0,420.0,0.1,2025,September,Creek Town,The 1St Settlement,New Cairo City
40000000.0,villa,5.0,5.0,cash,4000000.0,480.0,0.1,2025,August,Seashell,Ras Al Hekma,North Coast
4000000.0,apartment,2.0,2.0,cash,400000.0,158.0,0.1,2025,September,Forty West,Sheikh Zayed Compounds,Sheikh Zayed City
9744000.0,apartment,2.0,2.0,cash,974400.0,108.0,0.1,2025,August,Vye Sodic,New Zayed City,Sheikh Zayed City
46000000.0,villa,3.0,5.0,cash,4600000.0,327.0,0.1,2025,August,Silver Sands,Qesm Marsa Matrouh,North Coast
10200000.0,apartment,3.0,4.0,cash,1020000.0,300.0,0.1,2025,August,Nile St.,Dokki,Giza
5100000.0,apartment,2.0,2.0,cash,510000.0,115.0,0.1,2025,August,Janna 1,Sheikh Zayed Compounds,Sheikh Zayed City
3650000.0,apartment,2.0,1.0,cash,365000.0,100.0,0.1,2025,August,Nasr City,Cairo,Unknown
11650000.0,chalet,3.0,2.0,cash,1165000.0,140.0,0.1,2025,August,June,Ras Al Hekma,North Coast
5500000.0,apartment,3.0,2.0,cash,550000.0,101.0,0.1,2025,August,Youssef Al Sebaey St.,Rehab City First Phase,Al Rehab
53300000.0,villa,3.0,5.0,cash,5330000.0,723.5400000000009,0.1,2025,August,Palm Hills Golf Extension,Al Wahat Road,6 October City
46000000.0,villa,3.0,5.0,cash,4600000.0,370.0,0.1,2025,September,Dyar Park,Ext North Inves Area,New Cairo City
10200000.0,apartment,3.0,4.0,cash,1020000.0,290.0,0.1,2025,August,El Gezirah St.,Zamalek,Cairo
20000000.0,villa,3.0,3.0,cash,2000000.0,274.0,0.1,2025,September,O West,6 October Compounds,6 October City
8378000.0,apartment,3.0,4.0,cash,837800.0,225.0,0.1,2025,August,Hap Town,Mostakbal City Compounds,Mostakbal City - Future City
45000000.0,villa,3.0,5.0,cash,4500000.0,570.0,0.1,2025,June,Tara,Sheikh Zayed Compounds,Sheikh Zayed City
18500000.0,villa,2.0,3.0,cash,1850000.0,160.0,0.1,2025,August,Hyde Park,5Th Settlement Compounds,The 5Th Settlement
13200000.0,villa,3.0,4.0,cash,1320000.0,200.0,0.1,2025,September,The Wonder Marq,Mostakbal City Compounds,Mostakbal City - Future City
2600000.0,apartment,3.0,3.0,cash,260000.0,176.0,0.1,2025,August,El Patio Vida,The 6Th Settlement,New Cairo City
5700000.0,apartment,2.0,2.0,cash,570000.0,110.0,0.1,2025,August,Mountain View,Ras Al Hekma,North Coast
4800364.0,apartment,3.0,1.0,cash,480036.4,85.0,0.1,2025,August,Taj City,5Th Settlement Compounds,The 5Th Settlement
3000000.0,apartment,3.0,3.0,cash,300000.0,150.0,0.1,2025,August,October Plaza,6 October Compounds,6 October City
24000000.0,villa,4.0,4.0,cash,2400000.0,250.0,0.1,2025,August,Palm Hills Golf Extension,Al Wahat Road,6 October City
13600000.0,villa,3.0,4.0,cash,1360000.0,226.0,0.1,2025,August,Palm Hills New Cairo,5Th Settlement Compounds,The 5Th Settlement
15000000.0,apartment,3.0,3.0,cash,1500000.0,200.0,0.1,2025,September,Hyde Park,5Th Settlement Compounds,The 5Th Settlement
10500000.0,apartment,2.0,2.0,cash,1050000.0,214.0,0.1,2025,June,District 5,5Th Settlement Compounds,The 5Th Settlement
50000000.0,villa,3.0,5.0,cash,5000000.0,485.0,0.1,2025,August,Marassi,Sidi Abdel Rahman,North Coast
4250000.0,apartment,2.0,2.0,cash,425000.0,110.0,0.1,2025,July,Beram Al Tunsi St.,Al Narges 1,Al Narges
4750000.0,apartment,3.0,3.0,cash,475000.0,140.0,0.1,2025,August,Dar Misr,16Th District,Sheikh Zayed City
12000000.0,apartment,3.0,3.0,cash,1200000.0,172.0,0.1,2025,August,Azad,5Th Settlement Compounds,The 5Th Settlement
7750000.0,apartment,3.0,3.0,cash,775000.0,170.0,0.1,2025,August,Mountain View Icity,5Th Settlement Compounds,The 5Th Settlement
12000000.0,apartment,3.0,3.0,cash,1200000.0,220.0,0.1,2025,August,Jewar,13Th District,Sheikh Zayed City
4500000.0,apartment,1.0,1.0,cash,450000.0,85.0,0.1,2025,August,Zed East,5Th Settlement Compounds,The 5Th Settlement
31000000.0,villa,3.0,4.0,cash,3100000.0,316.0,0.1,2025,September,Hyde Park,5Th Settlement Compounds,The 5Th Settlement
38700000.0,villa,3.0,7.0,cash,3870000.0,510.0,0.1,2025,September,Swan Lake Residence,5Th Settlement Compounds,The 5Th Settlement
8500000.0,apartment,3.0,3.0,cash,850000.0,235.0,0.1,2025,September,Mountain View Icity,5Th Settlement Compounds,The 5Th Settlement
15375000.0,apartment,3.0,3.0,cash,1537500.0,195.0,0.1,2025,August,Moon Residences,Fifth Square,The 5Th Settlement
13800000.0,apartment,3.0,3.0,cash,1380000.0,160.0,0.1,2025,August,Eastown,5Th Settlement Compounds,The 5Th Settlement
58000000.0,villa,4.0,5.0,cash,5800000.0,264.0,0.1,2025,September,Hacienda West,Ras Al Hekma,North Coast
3000000.0,apartment,2.0,2.0,cash,300000.0,117.0,0.1,2025,September,O West,6 October Compounds,6 October City
17500000.0,villa,5.0,5.0,cash,1750000.0,375.0,0.1,2025,August,Stone Park,5Th Settlement Compounds,The 5Th Settlement
7500000.0,apartment,2.0,2.0,cash,750000.0,100.0,0.1,2025,September,Park Side Residence,Zed Towers,Sheikh Zayed Compounds
2000000.0,apartment,2.0,3.0,cash,200000.0,140.0,0.1,2025,August,Mountain View Icity,5Th Settlement Compounds,The 5Th Settlement
6000000.0,villa,3.0,5.0,cash,600000.0,300.0,0.1,2025,August,Joulz,Cairo Alexandria Desert Road,6 October City
9800000.0,apartment,3.0,4.0,cash,980000.0,235.0,0.1,2025,September,Mountain View Icity,5Th Settlement Compounds,The 5Th Settlement
22000000.0,villa,3.0,3.0,cash,2200000.0,200.0,0.1,2025,September,Caesar,Qesm Marsa Matrouh,North Coast
6000000.0,apartment,3.0,2.0,cash,600000.0,135.0,0.1,2025,September,Galleria Residences,South Investors Area,New Cairo City
20000000.0,villa,4.0,6.0,cash,2000000.0,550.0,0.1,2025,August,Fouka Bay,Qesm Marsa Matrouh,North Coast
7000000.0,apartment,3.0,3.0,cash,700000.0,220.0,0.1,2025,August,Stone Residence,5Th Settlement Compounds,The 5Th Settlement
8000000.0,apartment,4.0,3.0,cash,800000.0,236.0,0.1,2025,July,Murano Wadi Degla,Al Ain Al Sokhna,Suez
11165000.0,chalet,1.0,1.0,cash,1116500.0,70.0,0.1,2025,August,Marassi,Sidi Abdel Rahman,North Coast
2000000.0,apartment,2.0,2.0,cash,200000.0,132.0,0.1,2025,August,The Square,5Th Settlement Compounds,The 5Th Settlement
5807000.0,apartment,2.0,2.0,cash,580700.0,139.0,0.1,2025,August,Galleria Moon Valley,South Investors Area,New Cairo City
11300000.0,villa,6.0,6.0,cash,1130000.0,307.0,0.1,2025,August,Sodic West,Sheikh Zayed Compounds,Sheikh Zayed City
38000000.0,villa,3.0,4.0,cash,3800000.0,335.0,0.1,2025,September,Marassi,Sidi Abdel Rahman,North Coast
74240625.00000013,villa,6.0,6.0,cash,9000000.0,507.0,0.1,2025,August,Soul North Coast,Qesm Ad Dabaah,North Coast
10500000.0,apartment,3.0,4.0,cash,1050000.0,238.0,0.1,2025,August,Palm Hills New Cairo,5Th Settlement Compounds,The 5Th Settlement
7750000.0,apartment,3.0,3.0,cash,775000.0,185.0,0.1,2025,September,The Square,5Th Settlement Compounds,The 5Th Settlement
5618867.0,chalet,3.0,3.0,cash,561886.7000000001,150.0,0.1,2025,July,Plage,Sidi Abdel Rahman,North Coast
7880000.0,apartment,3.0,2.0,cash,788000.0,165.0,0.1,2025,August,Mountain View Icity,5Th Settlement Compounds,The 5Th Settlement
